brand,asin,product_title,reviewer_name,review_date,review_rating,review_title,review_body,verified_purchase,scraped_at
Nasher Miles,B0AN3RA9YV,Nasher Miles Florence Cabin Hard Luggage 55 cm,Rahul S.,Reviewed in India on 08 May 2025,3.7,Great product!,"Great build, great quality. Bought two more for my family.",True,2026-04-10T05:47:58
Nasher Miles,B0AN3RA9YV,Nasher Miles Florence Cabin Hard Luggage 55 cm,Ritu T.,Reviewed in India on 07 February 2026,2.5,Disappointing experience,Zipper teeth started separating after just 2 trips.,True,2026-04-10T05:47:58
Nasher Miles,B0AN3RA9YV,Nasher Miles Florence Cabin Hard Luggage 55 cm,Kavita G.,Reviewed in India on 25 September 2025,1.5,Disappointing experience,Overpriced for the quality you get. Many better alternatives available.,True,2026-04-10T05:47:58
Nasher Miles,B0AN3RA9YV,Nasher Miles Florence Cabin Hard Luggage 55 cm,Kavita A.,Reviewed in India on 12 October 2025,2.2,Disappointing experience,Customer service didn't respond to my damage complaint.,True,2026-04-10T05:47:58
Nasher Miles,B0AN3RA9YV,Nasher Miles Florence Cabin Hard Luggage 55 cm,Kunal M.,Reviewed in India on 05 April 2026,4.1,Great product!,"Value for money is outstanding! Better than bags twice the price. Very happy with this purchase, delivery was also fast.",True,2026-04-10T05:47:58
Nasher Miles,B08B8TA9JU,Nasher Miles Rome 76 cm Large Hard Trolley,Meera N.,Reviewed in India on 10 March 2026,4.7,Great product!,Looks exactly like the pictures and arrived in perfect condition. Looks exactly like the pictures and arrived in perfect condition.,False,2026-04-10T05:47:58
Nasher Miles,B08B8TA9JU,Nasher Miles Rome 76 cm Large Hard Trolley,Suresh R.,Reviewed in India on 06 March 2026,4.3,Great product!,This is my third bag from this brand — never disappointed.,False,2026-04-10T05:47:58
Nasher Miles,B08B8TA9JU,Nasher Miles Rome 76 cm Large Hard Trolley,Anjali G.,Reviewed in India on 26 September 2025,1.6,Disappointing experience,Returned the product after one use — quality was not up to standards.,True,2026-04-10T05:47:58
Nasher Miles,B08B8TA9JU,Nasher Miles Rome 76 cm Large Hard Trolley,Meera S.,Reviewed in India on 10 December 2025,4.3,Great product!,"Great build, great quality. Bought two more for my family. Perfect travel companion, just as described in the listing.",False,2026-04-10T05:47:58
Nasher Miles,B08B8TA9JU,Nasher Miles Rome 76 cm Large Hard Trolley,Nisha M.,Reviewed in India on 05 March 2026,2.5,Disappointing experience,"Zipper got stuck on the second use, very disappointing. Very disappointed with the overall quality and finish.",True,2026-04-10T05:47:58
Nasher Miles,B08B8TA9JU,Nasher Miles Rome 76 cm Large Hard Trolley,Meera T.,Reviewed in India on 02 September 2025,2.0,Disappointing experience,Overpriced for the quality you get. Many better alternatives available.,True,2026-04-10T05:47:58
Nasher Miles,B0RIIO8O3F,Nasher Miles Berlin 55 cm Spinner Cabin Hard Bag,Meera K.,Reviewed in India on 23 September 2025,1.4,Disappointing experience,Build quality has clearly gone down compared to older models.,False,2026-04-10T05:47:58
Nasher Miles,B0RIIO8O3F,Nasher Miles Berlin 55 cm Spinner Cabin Hard Bag,Kavita R.,Reviewed in India on 04 August 2025,1.4,Disappointing experience,Build quality has clearly gone down compared to older models.,True,2026-04-10T05:47:58
Nasher Miles,B0RIIO8O3F,Nasher Miles Berlin 55 cm Spinner Cabin Hard Bag,Vikram S.,Reviewed in India on 25 February 2026,3.8,Great product!,This is my third bag from this brand — never disappointed.,True,2026-04-10T05:47:58
Nasher Miles,B0RIIO8O3F,Nasher Miles Berlin 55 cm Spinner Cabin Hard Bag,Ritu T.,Reviewed in India on 23 June 2025,4.4,Great product!,"Value for money is outstanding! Better than bags twice the price. Excellent quality for the price, would highly recommend.",False,2026-04-10T05:47:58
Nasher Miles,B0RIIO8O3F,Nasher Miles Berlin 55 cm Spinner Cabin Hard Bag,Sanjay B.,Reviewed in India on 07 November 2025,2.4,Disappointing experience,One of the zipper pulls broke within a week — poor quality control.,False,2026-04-10T05:47:58
Nasher Miles,B0RIIO8O3F,Nasher Miles Berlin 55 cm Spinner Cabin Hard Bag,Suresh G.,Reviewed in India on 13 December 2025,2.6,Disappointing experience,Packaging was poor and the bag arrived slightly bent. Packaging was poor and the bag arrived slightly bent.,True,2026-04-10T05:47:58
Nasher Miles,B0CU19OGQE,Nasher Miles Paris 65 cm 4 Wheel Hard Luggage,Rohit P.,Reviewed in India on 03 March 2026,4.4,Great product!,"Very happy with this purchase, delivery was also fast. This is my third bag from this brand — never disappointed.",True,2026-04-10T05:47:58
Nasher Miles,B0CU19OGQE,Nasher Miles Paris 65 cm 4 Wheel Hard Luggage,Meera M.,Reviewed in India on 12 October 2025,4.3,Great product!,"Value for money is outstanding! Better than bags twice the price. Excellent quality for the price, would highly recommend.",True,2026-04-10T05:47:58
Nasher Miles,B0CU19OGQE,Nasher Miles Paris 65 cm 4 Wheel Hard Luggage,Pooja A.,Reviewed in India on 18 December 2025,4.7,Great product!,"Excellent quality for the price, would highly recommend.",False,2026-04-10T05:47:58
Nasher Miles,B0CU19OGQE,Nasher Miles Paris 65 cm 4 Wheel Hard Luggage,Anjali P.,Reviewed in India on 02 February 2026,4.6,Great product!,Wheels are the highlight — silent and effortless on marble floors.,True,2026-04-10T05:47:58
Nasher Miles,B0CU19OGQE,Nasher Miles Paris 65 cm 4 Wheel Hard Luggage,Divya A.,Reviewed in India on 11 May 2025,4.0,Great product!,"Value for money is outstanding! Better than bags twice the price. Very happy with this purchase, delivery was also fast.",True,2026-04-10T05:47:58
Nasher Miles,B0CU19OGQE,Nasher Miles Paris 65 cm 4 Wheel Hard Luggage,Priya B.,Reviewed in India on 27 April 2025,4.3,Great product!,Value for money is outstanding! Better than bags twice the price.,True,2026-04-10T05:47:58
Nasher Miles,B0LCGHZATH,Nasher Miles London 77 cm Large Polycarbonate,Anjali P.,Reviewed in India on 24 April 2025,4.3,Great product!,"Excellent quality for the price, would highly recommend. Looks exactly like the pictures and arrived in perfect condition.",True,2026-04-10T05:47:58
Nasher Miles,B0LCGHZATH,Nasher Miles London 77 cm Large Polycarbonate,Pooja A.,Reviewed in India on 02 August 2025,4.7,Great product!,Used it across 3 international trips and wheels still spin perfectly.,False,2026-04-10T05:47:58
Nasher Miles,B0LCGHZATH,Nasher Miles London 77 cm Large Polycarbonate,Rohit A.,Reviewed in India on 05 March 2026,4.0,Great product!,"Very happy with this purchase, delivery was also fast.",True,2026-04-10T05:47:58
Nasher Miles,B0LCGHZATH,Nasher Miles London 77 cm Large Polycarbonate,Kavita N.,Reviewed in India on 10 November 2025,4.7,Great product!,Wheels are the highlight — silent and effortless on marble floors. Value for money is outstanding! Better than bags twice the price.,True,2026-04-10T05:47:58
Nasher Miles,B0LCGHZATH,Nasher Miles London 77 cm Large Polycarbonate,Meera G.,Reviewed in India on 09 September 2025,4.1,Great product!,Used it across 3 international trips and wheels still spin perfectly.,False,2026-04-10T05:47:58
Nasher Miles,B0LCGHZATH,Nasher Miles London 77 cm Large Polycarbonate,Suresh S.,Reviewed in India on 18 November 2025,2.0,Disappointing experience,Packaging was poor and the bag arrived slightly bent.,True,2026-04-10T05:47:58
Nasher Miles,B0LMBNFLWY,Nasher Miles Edinburgh 55 cm Hard Trolley,Pooja T.,Reviewed in India on 28 July 2025,4.7,Great product!,Looks exactly like the pictures and arrived in perfect condition.,True,2026-04-10T05:47:58
Nasher Miles,B0LMBNFLWY,Nasher Miles Edinburgh 55 cm Hard Trolley,Manish R.,Reviewed in India on 19 September 2025,4.6,Great product!,"Very happy with this purchase, delivery was also fast.",True,2026-04-10T05:47:58
Nasher Miles,B0LMBNFLWY,Nasher Miles Edinburgh 55 cm Hard Trolley,Sneha N.,Reviewed in India on 22 March 2026,2.4,Disappointing experience,Zipper teeth started separating after just 2 trips. Expected better from a brand at this price range.,True,2026-04-10T05:47:58
Nasher Miles,B0LMBNFLWY,Nasher Miles Edinburgh 55 cm Hard Trolley,Priya T.,Reviewed in India on 11 July 2025,4.2,Great product!,"Excellent quality for the price, would highly recommend. Would definitely buy again, no complaints at all.",True,2026-04-10T05:47:58
Nasher Miles,B0LMBNFLWY,Nasher Miles Edinburgh 55 cm Hard Trolley,Rahul B.,Reviewed in India on 08 February 2026,4.3,Great product!,Value for money is outstanding! Better than bags twice the price. This is my third bag from this brand — never disappointed.,True,2026-04-10T05:47:58
Nasher Miles,B0LMBNFLWY,Nasher Miles Edinburgh 55 cm Hard Trolley,Meera N.,Reviewed in India on 08 June 2025,4.7,Great product!,"No wobble at all, the wheel quality is surprisingly premium.",True,2026-04-10T05:47:58
Nasher Miles,B0C3LPAFNU,Nasher Miles Vienna 69 cm Medium Hard Spinner,Sneha T.,Reviewed in India on 04 May 2025,3.8,Great product!,This is my third bag from this brand — never disappointed.,True,2026-04-10T05:47:58
Nasher Miles,B0C3LPAFNU,Nasher Miles Vienna 69 cm Medium Hard Spinner,Meera N.,Reviewed in India on 23 March 2026,4.4,Great product!,"Excellent quality for the price, would highly recommend. Great build, great quality. Bought two more for my family.",True,2026-04-10T05:47:58
Nasher Miles,B0C3LPAFNU,Nasher Miles Vienna 69 cm Medium Hard Spinner,Suresh P.,Reviewed in India on 09 June 2025,1.6,Disappointing experience,Overpriced for the quality you get. Many better alternatives available.,False,2026-04-10T05:47:58
Nasher Miles,B0C3LPAFNU,Nasher Miles Vienna 69 cm Medium Hard Spinner,Priya N.,Reviewed in India on 27 July 2025,1.7,Disappointing experience,Build quality has clearly gone down compared to older models. Packaging was poor and the bag arrived slightly bent.,True,2026-04-10T05:47:58
Nasher Miles,B0C3LPAFNU,Nasher Miles Vienna 69 cm Medium Hard Spinner,Pooja S.,Reviewed in India on 21 June 2025,4.8,Great product!,"Excellent quality for the price, would highly recommend. Great build, great quality. Bought two more for my family.",True,2026-04-10T05:47:58
Nasher Miles,B0C3LPAFNU,Nasher Miles Vienna 69 cm Medium Hard Spinner,Suresh K.,Reviewed in India on 17 November 2025,1.8,Disappointing experience,Not worth the price. Would not recommend to anyone.,True,2026-04-10T05:47:58
Nasher Miles,B0DDHIVA85,Nasher Miles Oslo 75 cm Large Hardside Trolley,Sneha G.,Reviewed in India on 23 June 2025,4.1,Great product!,"Very happy with this purchase, delivery was also fast.",True,2026-04-10T05:47:58
Nasher Miles,B0DDHIVA85,Nasher Miles Oslo 75 cm Large Hardside Trolley,Manish M.,Reviewed in India on 22 April 2025,4.4,Great product!,"Very happy with this purchase, delivery was also fast. Perfect travel companion, just as described in the listing.",True,2026-04-10T05:47:58
Nasher Miles,B0DDHIVA85,Nasher Miles Oslo 75 cm Large Hardside Trolley,Sanjay M.,Reviewed in India on 08 September 2025,1.8,Disappointing experience,Not worth the price. Would not recommend to anyone. Overpriced for the quality you get. Many better alternatives available.,False,2026-04-10T05:47:58
Nasher Miles,B0DDHIVA85,Nasher Miles Oslo 75 cm Large Hardside Trolley,Meera K.,Reviewed in India on 28 January 2026,4.6,Great product!,"Excellent quality for the price, would highly recommend.",True,2026-04-10T05:47:58
Nasher Miles,B0DDHIVA85,Nasher Miles Oslo 75 cm Large Hardside Trolley,Anjali S.,Reviewed in India on 08 September 2025,4.7,Great product!,Looks exactly like the pictures and arrived in perfect condition.,True,2026-04-10T05:47:58
Nasher Miles,B0DDHIVA85,Nasher Miles Oslo 75 cm Large Hardside Trolley,Vikram T.,Reviewed in India on 13 September 2025,2.6,Disappointing experience,"Zipper got stuck on the second use, very disappointing. Not worth the price. Would not recommend to anyone.",True,2026-04-10T05:47:58
Nasher Miles,B0GEBHPRC4,Nasher Miles Dublin 55 cm TSA Lock Cabin Bag,Priya M.,Reviewed in India on 09 December 2025,4.4,Great product!,This is my third bag from this brand — never disappointed.,True,2026-04-10T05:47:58
Nasher Miles,B0GEBHPRC4,Nasher Miles Dublin 55 cm TSA Lock Cabin Bag,Aakash R.,Reviewed in India on 12 March 2026,2.9,Disappointing experience,Zipper runs rough and gets snagged on the fabric constantly.,True,2026-04-10T05:47:58
Nasher Miles,B0GEBHPRC4,Nasher Miles Dublin 55 cm TSA Lock Cabin Bag,Nisha B.,Reviewed in India on 27 August 2025,4.5,Great product!,Looks exactly like the pictures and arrived in perfect condition.,False,2026-04-10T05:47:58
Nasher Miles,B0GEBHPRC4,Nasher Miles Dublin 55 cm TSA Lock Cabin Bag,Suresh B.,Reviewed in India on 26 March 2026,2.1,Disappointing experience,Build quality has clearly gone down compared to older models.,False,2026-04-10T05:47:58
Nasher Miles,B0GEBHPRC4,Nasher Miles Dublin 55 cm TSA Lock Cabin Bag,Rahul K.,Reviewed in India on 18 February 2026,2.6,Disappointing experience,Packaging was poor and the bag arrived slightly bent. Expected better from a brand at this price range.,True,2026-04-10T05:47:58
Nasher Miles,B0GEBHPRC4,Nasher Miles Dublin 55 cm TSA Lock Cabin Bag,Vikram R.,Reviewed in India on 08 October 2025,4.3,Great product!,"Would definitely buy again, no complaints at all. Would definitely buy again, no complaints at all.",True,2026-04-10T05:47:58
Nasher Miles,B0MOHD111P,Nasher Miles Milan 65 cm Combo Set of 2 Luggage,Deepika K.,Reviewed in India on 06 March 2026,4.5,Great product!,"Great build, great quality. Bought two more for my family.",False,2026-04-10T05:47:58
Nasher Miles,B0MOHD111P,Nasher Miles Milan 65 cm Combo Set of 2 Luggage,Manish M.,Reviewed in India on 24 April 2025,4.6,Great product!,"Great build, great quality. Bought two more for my family.",True,2026-04-10T05:47:58
Nasher Miles,B0MOHD111P,Nasher Miles Milan 65 cm Combo Set of 2 Luggage,Divya R.,Reviewed in India on 25 September 2025,4.6,Great product!,"Excellent quality for the price, would highly recommend.",False,2026-04-10T05:47:58
Nasher Miles,B0MOHD111P,Nasher Miles Milan 65 cm Combo Set of 2 Luggage,Nisha S.,Reviewed in India on 01 September 2025,4.3,Great product!,"Very happy with this purchase, delivery was also fast.",True,2026-04-10T05:47:58
Nasher Miles,B0MOHD111P,Nasher Miles Milan 65 cm Combo Set of 2 Luggage,Suresh P.,Reviewed in India on 23 September 2025,4.5,Great product!,"Very happy with this purchase, delivery was also fast.",True,2026-04-10T05:47:58
Nasher Miles,B0GG7XDLRK,Nasher Miles Tokyo 79 cm XL Expandable Hard Bag,Ritu G.,Reviewed in India on 09 October 2025,1.5,Disappointing experience,Customer service didn't respond to my damage complaint. Expected better from a brand at this price range.,True,2026-04-10T05:47:58
Nasher Miles,B0GG7XDLRK,Nasher Miles Tokyo 79 cm XL Expandable Hard Bag,Arjun A.,Reviewed in India on 19 January 2026,4.2,Great product!,This is my third bag from this brand — never disappointed.,True,2026-04-10T05:47:58
Nasher Miles,B0GG7XDLRK,Nasher Miles Tokyo 79 cm XL Expandable Hard Bag,Priya R.,Reviewed in India on 14 July 2025,4.5,Great product!,Used it across 3 international trips and wheels still spin perfectly.,True,2026-04-10T05:47:58
Nasher Miles,B0GG7XDLRK,Nasher Miles Tokyo 79 cm XL Expandable Hard Bag,Nisha R.,Reviewed in India on 21 July 2025,1.9,Disappointing experience,Customer service didn't respond to my damage complaint.,True,2026-04-10T05:47:58
Nasher Miles,B0GG7XDLRK,Nasher Miles Tokyo 79 cm XL Expandable Hard Bag,Deepika A.,Reviewed in India on 31 December 2025,1.1,Disappointing experience,Customer service didn't respond to my damage complaint. Not worth the price. Would not recommend to anyone.,False,2026-04-10T05:47:58
